transaction_id,account_id,transaction_date,transaction_type,channel,amount,transaction_status,merchant_category,fraud_flag
900367,500793,2024-03-03,Card,Internet Banking,3941.73,Success,Utilities,0
900368,501419,2024-01-13,IMPS,Mobile App,3138.67,Success,Education,0
900369,502297,2024-02-16,UPI,Mobile App,1489.14,Success,Utilities,0
900370,501812,2024-03-13,UPI,Branch,2356.26,Success,Restaurants,0
900371,500083,2024-01-18,IMPS,Mobile App,1905.65,Success,Electronics,0
900372,502205,2024-01-09,ATM,Mobile App,19838.22,Success,Utilities,0
900373,500331,2024-03-22,Card,UPI Partner,2688.17,Success,Electronics,0
900374,500229,2024-02-22,UPI,Mobile App,1053.47,Success,Electronics,0
900375,502120,2024-01-30,IMPS,UPI Partner,8974.29,Success,Travel,0
900376,500920,2024-02-21,UPI,Mobile App,529.0,Success,Travel,0
900377,501707,2024-01-12,Bill Payment,Mobile App,837.29,Success,Travel,0
900378,501050,2024-04-03,UPI,Mobile App,737.51,Success,Fuel,0
900379,501172,2024-01-19,UPI,Mobile App,1335.72,Success,Education,0
900380,500394,2024-04-28,UPI,Mobile App,858.07,Success,Education,0
900381,501254,2024-03-08,Bill Payment,Branch,1736.84,Success,Education,0
900382,500281,2024-01-06,UPI,Mobile App,481.07,Success,Utilities,0
900383,501833,2024-04-14,UPI,ATM,1211.92,Success,Healthcare,0
900384,501748,2024-03-13,ATM,UPI Partner,1842.92,Failed,Travel,0
900385,501362,2024-04-23,IMPS,ATM,3844.05,Success,Restaurants,0
900386,500239,2024-01-30,Bill Payment,Internet Banking,1355.45,Success,Electronics,0
900387,502152,2024-03-04,ATM,UPI Partner,2504.89,Success,Restaurants,0
900388,500641,2024-01-14,UPI,Mobile App,83.67,Success,Travel,0
900389,501572,2024-03-16,UPI,Internet Banking,120.43,Success,Education,0
900390,501956,2024-03-13,Card,Mobile App,3176.91,Success,Fuel,0
900391,500919,2024-01-12,Bill Payment,UPI Partner,1504.4,Success,Healthcare,0
900392,501386,2024-03-08,IMPS,Mobile App,7710.94,Success,Groceries,0
900393,501696,2024-03-17,UPI,UPI Partner,2663.15,Success,Electronics,0
900394,501235,2024-03-28,IMPS,Mobile App,4926.55,Failed,Fuel,0
900395,501640,2024-02-02,UPI,Branch,565.75,Success,Travel,0
900396,500155,2024-01-06,UPI,Mobile App,1620.67,Failed,Healthcare,0
900397,500376,2024-03-11,UPI,Mobile App,610.73,Success,Groceries,0
900398,500505,2024-02-23,UPI,Mobile App,237.01,Failed,Restaurants,0
900399,501322,2024-01-31,UPI,UPI Partner,1306.66,Success,Travel,0
900400,502016,2024-01-23,UPI,Internet Banking,514.95,Success,Electronics,0
900401,501611,2024-04-09,Bill Payment,Mobile App,4726.5,Success,Education,0
900402,500964,2024-03-17,NEFT,Mobile App,10369.26,Success,Restaurants,0
900403,501000,2024-01-17,IMPS,Mobile App,6534.56,Reversed,Healthcare,0
900404,501579,2024-01-30,UPI,Mobile App,1095.46,Success,Groceries,0
900405,501989,2024-04-11,IMPS,Branch,12326.92,Success,Restaurants,0
900406,501182,2024-04-06,NEFT,Branch,16938.8,Success,Restaurants,0
900407,501880,2024-02-11,UPI,Mobile App,491.07,Success,Electronics,0
900408,500533,2024-04-17,Bill Payment,Mobile App,763.64,Success,Education,0
900409,500732,2024-04-03,ATM,Mobile App,25817.83,Failed,Travel,0
900410,500098,2024-01-07,UPI,Mobile App,132.24,Success,Travel,0
900411,500446,2024-03-11,Card,Internet Banking,1593.47,Success,Groceries,0
900412,501694,2024-04-01,UPI,Mobile App,390.36,Success,Healthcare,0
900413,500507,2024-02-01,Card,Mobile App,1804.98,Success,Restaurants,0
900414,502192,2024-01-12,UPI,Branch,753.3,Success,Electronics,0
900415,501355,2024-04-28,UPI,UPI Partner,627.43,Success,Education,0
900416,501528,2024-02-07,ATM,Mobile App,24737.84,Success,Education,0
900417,500190,2024-01-25,Card,Mobile App,4250.35,Success,Fuel,0
900418,501839,2024-01-05,UPI,Mobile App,756.16,Success,Fuel,0
900419,501641,2024-04-11,Bill Payment,Mobile App,1009.76,Success,Utilities,0
900420,501474,2024-03-31,UPI,Branch,828.07,Failed,Electronics,0
900421,502183,2024-04-24,UPI,ATM,575.92,Success,Restaurants,0
900422,502175,2024-02-07,IMPS,Branch,9643.34,Success,Electronics,0
900423,501247,2024-01-18,UPI,ATM,495.26,Success,Utilities,0
900424,502325,2024-04-27,NEFT,ATM,3041.36,Success,Utilities,0
900425,501504,2024-03-30,UPI,Internet Banking,556.83,Success,Groceries,0
900426,501345,2024-01-30,Bill Payment,Mobile App,1289.12,Failed,Healthcare,0
900427,501166,2024-02-06,UPI,UPI Partner,2968.63,Success,Restaurants,0
900428,500959,2024-02-28,Bill Payment,UPI Partner,5599.25,Success,Groceries,0
900429,500097,2024-01-12,UPI,Internet Banking,1950.0,Success,Electronics,0
900430,500396,2024-04-02,UPI,ATM,676.14,Success,Healthcare,0
900431,501485,2024-03-22,UPI,Mobile App,1228.71,Success,Groceries,0
900432,501126,2024-03-31,UPI,UPI Partner,245.0,Success,Fuel,0
900433,502257,2024-01-26,UPI,Mobile App,3980.31,Success,Fuel,0
900434,502175,2024-02-06,IMPS,Mobile App,1687.86,Success,Electronics,0
900435,500300,2024-02-22,Bill Payment,Internet Banking,1706.72,Success,Restaurants,0
900436,501244,2024-04-20,Card,Internet Banking,2855.88,Success,Groceries,0
900437,501082,2024-03-28,IMPS,Internet Banking,8439.14,Success,Electronics,0
900438,501903,2024-01-18,UPI,Mobile App,287.33,Success,Electronics,0
900439,501649,2024-01-18,UPI,Mobile App,4161.32,Failed,Fuel,0
900440,500490,2024-04-17,UPI,Mobile App,705.95,Success,Education,0
900441,501034,2024-04-26,IMPS,Mobile App,34081.13,Success,Groceries,0
900442,501957,2024-01-24,UPI,Mobile App,7893.34,Success,Utilities,0
900443,500192,2024-04-21,Card,Mobile App,6778.12,Success,Education,0
900444,501178,2024-02-28,IMPS,Mobile App,2603.73,Success,Education,0
900445,501828,2024-01-08,IMPS,ATM,36870.03,Success,Healthcare,0
900446,501245,2024-01-16,Bill Payment,ATM,739.11,Success,Utilities,0
900447,502312,2024-03-30,Card,Mobile App,10341.69,Success,Electronics,0
900448,502172,2024-01-31,IMPS,Mobile App,3545.16,Failed,Fuel,0
900449,500379,2024-04-18,UPI,ATM,6397.83,Success,Fuel,0
900450,501950,2024-03-17,NEFT,Mobile App,31476.93,Success,Fuel,0
900451,500175,2024-02-18,UPI,Internet Banking,1183.34,Success,Electronics,0
900452,500868,2024-03-23,IMPS,Internet Banking,32942.14,Success,Travel,0
900453,500812,2024-03-14,UPI,Mobile App,285.9,Success,Fuel,0
900454,501698,2024-01-25,UPI,Mobile App,594.99,Success,Travel,0
900455,500138,2024-01-05,Card,UPI Partner,1356.85,Success,Education,0
900456,502226,2024-03-03,UPI,Mobile App,617.58,Success,Travel,0
900457,501191,2024-01-18,Bill Payment,Internet Banking,1236.2,Success,Education,0
900458,500666,2024-03-17,UPI,Internet Banking,467.06,Success,Electronics,0
900459,501871,2024-02-05,UPI,Mobile App,5810.19,Success,Healthcare,0
900460,500770,2024-03-13,UPI,Mobile App,845.74,Success,Healthcare,0
900461,502334,2024-01-11,ATM,Mobile App,15114.65,Success,Travel,0
900462,500836,2024-04-28,Card,Mobile App,1824.51,Success,Restaurants,0
900463,502308,2024-03-28,NEFT,Mobile App,4310.8,Success,Utilities,0
900464,500880,2024-01-20,ATM,Internet Banking,2035.07,Success,Education,0
900465,501908,2024-04-20,ATM,ATM,1596.07,Success,Fuel,0
900466,500158,2024-03-10,Bill Payment,Mobile App,3016.43,Success,Fuel,0
900467,500107,2024-01-12,Card,Mobile App,4136.46,Success,Restaurants,0
900468,500134,2024-01-04,UPI,Internet Banking,778.3,Success,Utilities,0
900469,501417,2024-02-07,UPI,ATM,662.88,Success,Restaurants,0
900470,501555,2024-02-06,UPI,Mobile App,2395.02,Success,Travel,0
900471,500291,2024-04-08,UPI,Internet Banking,515.56,Success,Healthcare,0
900472,501808,2024-01-17,Card,Mobile App,541.67,Success,Groceries,0
900473,501626,2024-02-25,Card,UPI Partner,214.98,Success,Education,0
900474,502171,2024-02-08,Card,Mobile App,418.81,Success,Utilities,0
900475,501423,2024-02-24,Card,UPI Partner,1725.94,Success,Travel,0
900476,501495,2024-01-03,IMPS,Mobile App,15230.3,Success,Groceries,0
900477,500519,2024-03-25,NEFT,Mobile App,10590.21,Success,Travel,0
900478,501292,2024-03-15,UPI,UPI Partner,462.61,Success,Utilities,0
900479,500273,2024-01-06,UPI,ATM,624.99,Success,Healthcare,0
900480,500105,2024-01-15,UPI,Mobile App,1259.77,Success,Groceries,0
900481,501377,2024-03-04,Bill Payment,UPI Partner,3517.27,Success,Fuel,0
900482,501488,2024-01-08,ATM,Internet Banking,9372.83,Success,Fuel,0
900483,500985,2024-03-13,UPI,UPI Partner,1028.52,Success,Education,0
900484,501573,2024-03-03,IMPS,UPI Partner,20073.25,Success,Utilities,0
900485,500202,2024-01-20,ATM,UPI Partner,5142.23,Success,Electronics,0
900486,500376,2024-02-02,IMPS,Mobile App,5402.29,Success,Groceries,0
900487,500883,2024-03-26,UPI,Branch,720.95,Success,Fuel,0
900488,500113,2024-02-14,IMPS,Mobile App,5105.66,Success,Restaurants,0
900489,502016,2024-02-27,Card,Mobile App,5196.53,Success,Fuel,0
900490,501434,2024-02-07,UPI,Mobile App,504.5,Failed,Utilities,0
900491,500614,2024-04-15,Bill Payment,Mobile App,9843.86,Success,Groceries,0
900492,500222,2024-02-18,UPI,Mobile App,1339.73,Success,Education,0
900493,501291,2024-01-31,ATM,Internet Banking,1133.62,Success,Electronics,0
900494,501000,2024-01-17,IMPS,UPI Partner,12612.36,Success,Healthcare,0
900495,500876,2024-04-21,UPI,Mobile App,547.84,Success,Utilities,0
900496,500520,2024-03-11,Card,ATM,1560.39,Success,Travel,0
900497,500795,2024-03-31,Card,ATM,1584.74,Success,Groceries,0
900498,501959,2024-04-05,Card,ATM,6240.72,Success,Utilities,0
900499,502202,2024-03-23,NEFT,Branch,28317.48,Success,Travel,0
900500,500500,2024-04-14,UPI,ATM,263.1,Success,Electronics,0
900501,502127,2024-01-23,UPI,Mobile App,350.16,Success,Utilities,0
900502,501967,2024-02-06,UPI,Mobile App,1475.77,Success,Groceries,0
900503,500865,2024-03-18,IMPS,Mobile App,28665.78,Success,Groceries,0
900504,501880,2024-04-12,UPI,Mobile App,3743.83,Success,Groceries,0
900505,500689,2024-04-17,Card,Mobile App,1617.66,Success,Education,0
900506,500038,2024-03-05,UPI,Mobile App,1756.49,Success,Healthcare,0
900507,502041,2024-01-16,UPI,Mobile App,467.76,Success,Restaurants,0
900508,501980,2024-02-02,ATM,Mobile App,9617.94,Success,Electronics,0
900509,502296,2024-02-16,UPI,Mobile App,878.43,Success,Groceries,0
900510,500985,2024-04-15,Card,Mobile App,1524.2,Success,Restaurants,0
900511,500517,2024-02-25,Card,Internet Banking,2752.1,Success,Fuel,0
900512,501671,2024-02-12,Card,Branch,4606.97,Success,Utilities,0
900513,500977,2024-04-12,NEFT,Mobile App,1577.36,Success,Electronics,0
900514,501102,2024-02-10,UPI,Branch,1187.28,Success,Fuel,0
900515,500621,2024-01-31,NEFT,Mobile App,13411.15,Success,Education,0
900516,500945,2024-04-29,UPI,Internet Banking,302.89,Success,Electronics,0
900517,500606,2024-02-19,Bill Payment,Mobile App,651.3,Success,Electronics,0
900518,501751,2024-01-07,ATM,Mobile App,4628.19,Success,Groceries,0
900519,500036,2024-02-27,UPI,UPI Partner,803.8,Success,Restaurants,0
900520,501980,2024-04-19,Bill Payment,Mobile App,855.65,Success,Healthcare,0
900521,500886,2024-02-07,IMPS,Internet Banking,2142.65,Success,Electronics,0
900522,500435,2024-01-28,Bill Payment,ATM,3517.93,Success,Healthcare,0
900523,502264,2024-02-25,UPI,Mobile App,1151.72,Success,Restaurants,0
900524,501739,2024-01-25,UPI,Branch,3302.79,Success,Electronics,0
900525,500913,2024-01-30,Bill Payment,ATM,1920.99,Success,Healthcare,0
900526,500153,2024-01-17,UPI,Mobile App,476.34,Success,Utilities,0
900527,501026,2024-03-04,Card,UPI Partner,3472.42,Success,Travel,0
900528,500735,2024-02-10,Card,Internet Banking,7113.98,Success,Healthcare,0
900529,501117,2024-03-25,Card,Mobile App,2010.66,Success,Restaurants,0
900530,500656,2024-02-02,UPI,Mobile App,496.99,Success,Education,0
900531,502181,2024-01-21,Card,Internet Banking,681.22,Success,Education,0
900532,500725,2024-01-08,UPI,Branch,247.37,Success,Education,0
900533,500791,2024-03-26,UPI,Internet Banking,339.44,Success,Fuel,0
900534,500323,2024-02-26,ATM,ATM,6402.39,Success,Utilities,0
900535,501722,2024-02-01,ATM,Branch,4490.34,Success,Utilities,0
900536,501799,2024-01-21,Bill Payment,Internet Banking,923.11,Failed,Education,0
900537,501540,2024-03-09,Card,ATM,1154.83,Success,Travel,0
900538,500102,2024-01-14,Bill Payment,UPI Partner,2822.3,Success,Utilities,0
900539,502078,2024-01-18,ATM,ATM,4825.25,Success,Education,0
900540,500177,2024-01-02,IMPS,Mobile App,16295.06,Success,Fuel,0
900541,502354,2024-02-28,Bill Payment,Internet Banking,1035.59,Success,Fuel,0
900542,500315,2024-01-03,ATM,Mobile App,13529.22,Success,Restaurants,0
900543,502263,2024-01-20,Card,Internet Banking,840.58,Success,Fuel,0
900544,501722,2024-04-09,IMPS,Internet Banking,5378.94,Success,Electronics,0
900545,502122,2024-01-15,NEFT,Internet Banking,24453.91,Success,Education,0
900546,500416,2024-03-05,UPI,Internet Banking,2386.13,Success,Travel,0
900547,500570,2024-04-25,Card,Mobile App,2471.7,Failed,Groceries,0
900548,500415,2024-01-31,UPI,Mobile App,292.92,Success,Groceries,0
900549,500313,2024-03-21,UPI,Mobile App,948.68,Success,Groceries,0
900550,501638,2024-03-19,UPI,ATM,2644.33,Success,Education,0
900551,501949,2024-01-18,ATM,UPI Partner,2517.37,Success,Utilities,0
900552,501861,2024-02-27,UPI,ATM,1376.69,Success,Electronics,0
900553,501384,2024-04-09,NEFT,Internet Banking,16125.34,Success,Education,0
900554,500475,2024-03-16,UPI,Mobile App,58.31,Success,Education,0
900555,502318,2024-01-14,Card,ATM,9379.14,Success,Travel,0
900556,501764,2024-01-28,Card,Mobile App,8376.17,Success,Utilities,0
900557,500405,2024-02-07,ATM,Mobile App,20969.77,Success,Education,0
900558,501807,2024-03-07,IMPS,Internet Banking,26993.62,Success,Fuel,0
900559,501081,2024-02-20,UPI,Mobile App,922.59,Success,Fuel,0
900560,502349,2024-02-21,UPI,Mobile App,1676.04,Success,Groceries,0
900561,501703,2024-03-22,UPI,Internet Banking,123.48,Success,Electronics,0
900562,501855,2024-04-05,UPI,Internet Banking,994.71,Success,Fuel,0
900563,502326,2024-02-05,IMPS,Mobile App,14924.62,Success,Restaurants,0
900564,501447,2024-01-01,NEFT,Mobile App,41341.26,Success,Travel,0
900565,500330,2024-04-21,Bill Payment,Mobile App,4757.91,Success,Healthcare,0
900566,501685,2024-01-06,IMPS,Mobile App,7922.99,Success,Utilities,0
900567,501332,2024-02-12,IMPS,Mobile App,17607.59,Success,Travel,0
900568,501746,2024-04-17,Bill Payment,ATM,1724.64,Success,Education,0
900569,501064,2024-02-07,Card,Internet Banking,741.49,Success,Fuel,0
900570,500850,2024-01-21,Card,ATM,2995.98,Success,Restaurants,0
900571,500026,2024-03-31,IMPS,Internet Banking,7443.2,Success,Healthcare,0
900572,500956,2024-01-18,Card,Mobile App,4351.51,Success,Healthcare,0
900573,500446,2024-04-23,NEFT,ATM,15282.24,Failed,Fuel,0
900574,500790,2024-01-04,UPI,Branch,988.37,Success,Fuel,0
900575,501631,2024-02-13,ATM,Mobile App,8788.04,Success,Education,0
900576,501171,2024-01-07,UPI,Mobile App,837.82,Success,Utilities,0
900577,501608,2024-02-14,ATM,Internet Banking,4481.95,Success,Fuel,0
900578,501519,2024-03-01,Card,Internet Banking,552.33,Success,Restaurants,0
900579,501061,2024-01-03,NEFT,UPI Partner,9670.96,Success,Groceries,0
900580,502130,2024-04-16,UPI,Mobile App,1953.06,Success,Healthcare,0
900581,500972,2024-02-21,ATM,UPI Partner,5972.63,Success,Fuel,0
900582,501073,2024-01-05,IMPS,Internet Banking,26781.07,Success,Healthcare,0
900583,502305,2024-01-03,UPI,Mobile App,564.39,Success,Electronics,0
900584,501363,2024-02-20,Card,Internet Banking,1988.78,Success,Utilities,0
900585,501564,2024-03-06,UPI,Branch,1907.9,Success,Travel,0
900586,500861,2024-02-03,UPI,ATM,1090.72,Success,Groceries,0
900587,502351,2024-03-28,IMPS,Internet Banking,14361.89,Success,Fuel,0
900588,500463,2024-02-03,ATM,UPI Partner,3729.21,Success,Utilities,0
900589,500006,2024-01-09,ATM,Mobile App,929.22,Success,Groceries,0
900590,500663,2024-01-10,UPI,Mobile App,2781.92,Success,Electronics,0
900591,500054,2024-03-05,Card,Mobile App,972.55,Success,Fuel,0
900592,500512,2024-01-21,ATM,Mobile App,9946.03,Success,Travel,0
900593,500750,2024-04-05,ATM,Mobile App,5186.94,Success,Healthcare,0
900594,502301,2024-03-27,UPI,Mobile App,2976.26,Success,Restaurants,0
900595,501431,2024-04-26,UPI,Branch,447.87,Success,Fuel,0
900596,500787,2024-02-21,NEFT,Mobile App,15860.77,Success,Fuel,0
900597,501823,2024-01-08,ATM,Mobile App,5944.99,Success,Healthcare,0
900598,501170,2024-04-06,ATM,Mobile App,6271.27,Success,Education,0
900599,500514,2024-02-14,UPI,Internet Banking,1115.25,Reversed,Travel,0
900600,500885,2024-01-04,Card,Internet Banking,1107.21,Success,Utilities,0
900601,501031,2024-04-15,UPI,UPI Partner,785.58,Success,Restaurants,0
900602,502209,2024-04-04,Bill Payment,UPI Partner,4324.56,Success,Healthcare,0
900603,502331,2024-01-11,ATM,Mobile App,9170.7,Success,Groceries,0
900604,500224,2024-02-16,UPI,ATM,2006.3,Failed,Utilities,0
900605,502088,2024-03-19,UPI,ATM,2335.68,Success,Travel,0
900606,500227,2024-02-09,Card,Internet Banking,14783.23,Success,Education,0
900607,501660,2024-01-14,Card,Mobile App,3289.05,Success,Groceries,0
900608,500290,2024-02-28,UPI,Internet Banking,366.63,Success,Healthcare,0
900609,500692,2024-02-11,UPI,Mobile App,639.45,Success,Education,0
900610,500697,2024-03-28,NEFT,ATM,17750.97,Success,Healthcare,0
900611,500523,2024-02-28,UPI,Branch,665.2,Success,Education,0
900612,500691,2024-01-12,ATM,UPI Partner,2099.23,Success,Restaurants,0
900613,500033,2024-02-27,Card,Internet Banking,419.45,Success,Groceries,0
900614,500854,2024-02-04,IMPS,Mobile App,50393.73,Success,Education,0
900615,500041,2024-03-21,Bill Payment,Branch,2383.47,Success,Education,0
900616,501744,2024-03-12,Bill Payment,Internet Banking,197.01,Success,Education,0
900617,500881,2024-01-28,Card,UPI Partner,1367.61,Success,Healthcare,0
900618,502237,2024-01-16,ATM,ATM,4695.67,Success,Restaurants,0
900619,500708,2024-02-26,IMPS,Branch,50869.77,Success,Education,1
900620,501430,2024-01-19,Bill Payment,Mobile App,754.15,Success,Education,0
900621,501548,2024-02-29,UPI,Mobile App,1242.03,Success,Education,0
900622,501272,2024-01-19,Card,Internet Banking,3204.03,Success,Healthcare,0
900623,501929,2024-03-11,ATM,Mobile App,7053.63,Success,Restaurants,0
900624,501563,2024-04-19,IMPS,Mobile App,18071.8,Failed,Fuel,0
900625,500502,2024-03-29,UPI,Mobile App,951.01,Failed,Education,0
900626,500464,2024-03-12,NEFT,Internet Banking,22525.08,Success,Fuel,0
900627,501093,2024-02-01,IMPS,Internet Banking,6032.16,Success,Healthcare,0
900628,500847,2024-02-24,UPI,Internet Banking,576.97,Success,Healthcare,0
900629,500132,2024-03-18,Bill Payment,Mobile App,2989.0,Success,Healthcare,0
900630,501950,2024-01-30,Card,Mobile App,5612.93,Success,Travel,0
900631,501095,2024-01-16,Card,UPI Partner,2416.58,Success,Healthcare,0
900632,502346,2024-03-29,Card,Mobile App,2136.37,Success,Utilities,0
900633,501129,2024-04-14,Bill Payment,Mobile App,204.37,Success,Utilities,0
900634,502284,2024-04-20,NEFT,Internet Banking,32157.83,Success,Restaurants,0
900635,502111,2024-01-03,ATM,Mobile App,11684.39,Success,Groceries,0
900636,500840,2024-03-05,Card,Mobile App,10772.6,Success,Groceries,0
900637,501452,2024-03-20,UPI,Mobile App,3295.47,Success,Education,0
900638,500809,2024-03-26,UPI,Mobile App,2079.62,Success,Restaurants,0
900639,500420,2024-03-07,ATM,Internet Banking,6178.73,Success,Travel,0
900640,501732,2024-04-17,Card,UPI Partner,4629.38,Success,Travel,0
900641,500156,2024-02-05,Card,Internet Banking,1683.41,Success,Education,0
900642,500889,2024-03-15,IMPS,Internet Banking,5928.64,Success,Electronics,0
900643,502348,2024-03-12,NEFT,ATM,10668.48,Success,Utilities,0
900644,500636,2024-04-24,UPI,Branch,178.36,Success,Education,0
900645,501368,2024-04-05,ATM,Mobile App,3730.79,Success,Electronics,0
900646,501771,2024-04-04,UPI,Branch,222.37,Success,Healthcare,0
900647,500881,2024-04-04,Bill Payment,Mobile App,2582.58,Success,Electronics,0
900648,500378,2024-03-19,Card,Internet Banking,5920.11,Success,Utilities,0
900649,501131,2024-01-15,UPI,Mobile App,657.12,Success,Education,0
900650,502024,2024-04-10,UPI,Mobile App,471.09,Success,Travel,0
900651,501462,2024-03-18,Card,Mobile App,4522.93,Success,Travel,0
900652,500413,2024-03-01,Card,Mobile App,6044.85,Success,Travel,0
900653,500789,2024-04-03,Card,Internet Banking,10188.81,Success,Travel,0
