customer_id,customer_name,age,gender,city,segment,signup_date,preferred_channel,risk_score
101305,Customer_101305,37,Female,Hyderabad,Self Employed,2022-02-27,UPI Partner,55.41
101306,Customer_101306,42,Female,Chennai,Retired,2023-01-14,Mobile App,49.33
101307,Customer_101307,54,Female,Mumbai,Small Business,2023-01-19,Internet Banking,17.43
101308,Customer_101308,64,Female,Mumbai,Salaried,2024-03-02,Branch,42.29
101309,Customer_101309,36,Female,Bangalore,Salaried,2022-07-12,UPI Partner,77.93
101310,Customer_101310,47,Male,Kolkata,Salaried,2023-10-20,Internet Banking,35.87
101311,Customer_101311,62,Female,Mumbai,Retired,2022-12-03,Mobile App,49.88
101312,Customer_101312,64,Male,Bangalore,Small Business,2023-09-18,Internet Banking,57.05
101313,Customer_101313,60,Male,Delhi,Self Employed,2022-08-30,Internet Banking,59.77
101314,Customer_101314,32,Female,Kolkata,Salaried,2022-10-16,Mobile App,60.76
101315,Customer_101315,45,Female,Mumbai,Salaried,2022-11-12,UPI Partner,41.23
101316,Customer_101316,34,Male,Bangalore,Student,2022-06-26,UPI Partner,68.28
101317,Customer_101317,37,Male,Delhi,Student,2023-10-22,Internet Banking,63.59
101318,Customer_101318,64,Male,Delhi,Salaried,2023-11-06,Mobile App,52.23
101319,Customer_101319,55,Male,Hyderabad,Retired,2023-05-23,Internet Banking,69.66
101320,Customer_101320,56,Female,Hyderabad,Student,2022-12-22,Internet Banking,49.19
101321,Customer_101321,37,Male,Hyderabad,Student,2022-12-13,UPI Partner,52.26
101322,Customer_101322,64,Female,Pune,Salaried,2024-01-18,UPI Partner,47.48
101323,Customer_101323,37,Male,Mumbai,Self Employed,2023-10-14,Internet Banking,67.81
101324,Customer_101324,52,Male,Pune,Salaried,2022-04-15,Internet Banking,42.55
101325,Customer_101325,57,Male,Mumbai,Small Business,2022-10-29,Internet Banking,53.06
101326,Customer_101326,22,Female,Ahmedabad,Student,2023-09-21,Branch,77.21
101327,Customer_101327,53,Male,Hyderabad,Salaried,2024-02-27,UPI Partner,38.97
101328,Customer_101328,56,Female,Mumbai,Self Employed,2022-12-21,Internet Banking,72.54
101329,Customer_101329,61,Female,Kolkata,Salaried,2022-02-24,UPI Partner,43.56
101330,Customer_101330,36,Female,Mumbai,Student,2024-01-24,Branch,58.62
101331,Customer_101331,31,Male,Bangalore,Student,2023-02-06,Branch,74.9
101332,Customer_101332,32,Male,Mumbai,Salaried,2023-04-29,Branch,36.72
101333,Customer_101333,60,Male,Hyderabad,Salaried,2022-11-13,Internet Banking,79.2
101334,Customer_101334,30,Female,Delhi,Salaried,2023-07-11,Mobile App,52.15
101335,Customer_101335,25,Male,Hyderabad,Self Employed,2023-04-11,Mobile App,35.91
101336,Customer_101336,47,Male,Chennai,Salaried,2023-08-15,Mobile App,55.37
101337,Customer_101337,32,Male,Kolkata,Salaried,2022-08-06,Mobile App,70.19
101338,Customer_101338,56,Male,Hyderabad,Salaried,2023-01-01,Mobile App,64.57
101339,Customer_101339,29,Female,Mumbai,Salaried,2023-12-22,Branch,54.8
101340,Customer_101340,51,Female,Chennai,Salaried,2022-12-11,Branch,70.4
101341,Customer_101341,61,Male,Ahmedabad,Small Business,2023-05-07,Branch,54.57
101342,Customer_101342,24,Male,Ahmedabad,Salaried,2022-11-19,Internet Banking,33.14
101343,Customer_101343,58,Female,Ahmedabad,Salaried,2023-11-17,Branch,76.05
101344,Customer_101344,57,Male,Pune,Student,2022-08-13,Internet Banking,60.94
101345,Customer_101345,63,Female,Bangalore,Student,2023-10-27,UPI Partner,67.84
101346,Customer_101346,37,Female,Delhi,Salaried,2022-08-02,UPI Partner,46.73
101347,Customer_101347,21,Male,Delhi,Small Business,2023-04-24,Mobile App,89.91
101348,Customer_101348,38,Male,Hyderabad,Salaried,2022-03-27,Internet Banking,71.53
101349,Customer_101349,39,Male,Mumbai,Small Business,2022-06-19,Branch,64.61
101350,Customer_101350,35,Female,Bangalore,Salaried,2023-05-28,Branch,36.99
101351,Customer_101351,42,Female,Mumbai,Salaried,2023-04-08,Mobile App,23.74
101352,Customer_101352,50,Female,Hyderabad,Salaried,2023-07-23,Internet Banking,55.84
101353,Customer_101353,55,Male,Bangalore,Small Business,2024-03-28,Internet Banking,18.1
101354,Customer_101354,53,Male,Mumbai,Retired,2022-11-07,Mobile App,34.25
101355,Customer_101355,60,Female,Delhi,Self Employed,2022-10-29,Internet Banking,73.03
101356,Customer_101356,47,Male,Pune,Self Employed,2023-08-16,UPI Partner,57.12
101357,Customer_101357,37,Male,Bangalore,Self Employed,2023-10-03,Branch,56.46
101358,Customer_101358,32,Male,Ahmedabad,Student,2023-01-24,UPI Partner,67.4
101359,Customer_101359,51,Male,Hyderabad,Salaried,2023-12-28,Internet Banking,49.28
101360,Customer_101360,27,Male,Hyderabad,Salaried,2022-09-07,Internet Banking,68.29
101361,Customer_101361,28,Male,Chennai,Salaried,2023-10-09,Mobile App,15.66
101362,Customer_101362,45,Male,Bangalore,Self Employed,2023-12-29,UPI Partner,79.13
101363,Customer_101363,40,Female,Hyderabad,Retired,2022-08-23,Mobile App,51.7
101364,Customer_101364,41,Female,Hyderabad,Salaried,2022-07-11,Mobile App,63.52
101365,Customer_101365,35,Female,Hyderabad,Student,2023-03-05,Internet Banking,35.11
101366,Customer_101366,40,Male,Bangalore,Salaried,2023-04-21,Mobile App,63.06
101367,Customer_101367,50,Female,Mumbai,Salaried,2022-10-12,UPI Partner,55.65
101368,Customer_101368,29,Female,Mumbai,Salaried,2022-05-03,Branch,74.17
101369,Customer_101369,31,Female,Pune,Retired,2022-06-18,Branch,55.97
101370,Customer_101370,22,Male,Delhi,Small Business,2023-04-01,UPI Partner,53.35
101371,Customer_101371,52,Female,Pune,Small Business,2022-11-23,Internet Banking,46.32
101372,Customer_101372,38,Female,Pune,Salaried,2022-11-02,Branch,49.98
101373,Customer_101373,43,Male,Ahmedabad,Student,2023-11-06,Mobile App,81.34
101374,Customer_101374,47,Female,Bangalore,Salaried,2024-01-02,Mobile App,62.69
101375,Customer_101375,23,Male,Mumbai,Salaried,2023-03-04,UPI Partner,3.87
101376,Customer_101376,48,Male,Delhi,Salaried,2023-10-16,Internet Banking,69.6
101377,Customer_101377,64,Female,Kolkata,Student,2022-11-27,Branch,72.63
101378,Customer_101378,51,Male,Pune,Student,2023-09-25,Mobile App,43.61
101379,Customer_101379,53,Male,Delhi,Salaried,2022-04-11,Branch,69.73
101380,Customer_101380,46,Male,Delhi,Student,2022-09-14,Mobile App,43.6
101381,Customer_101381,53,Female,Chennai,Small Business,2023-09-08,Internet Banking,72.36
101382,Customer_101382,36,Male,Mumbai,Salaried,2024-03-15,Mobile App,40.1
101383,Customer_101383,63,Female,Hyderabad,Salaried,2022-06-30,Internet Banking,96.05
101384,Customer_101384,38,Female,Bangalore,Salaried,2023-09-25,Internet Banking,29.99
101385,Customer_101385,26,Male,Delhi,Salaried,2023-04-02,Mobile App,38.86
101386,Customer_101386,44,Female,Bangalore,Small Business,2023-11-17,Branch,44.61
101387,Customer_101387,29,Male,Chennai,Small Business,2022-04-01,UPI Partner,67.45
101388,Customer_101388,25,Male,Pune,Salaried,2023-11-21,Branch,92.81
101389,Customer_101389,28,Female,Kolkata,Salaried,2023-11-03,Branch,67.97
101390,Customer_101390,33,Male,Delhi,Retired,2023-06-04,UPI Partner,69.2
101391,Customer_101391,59,Female,Bangalore,Small Business,2024-02-09,Internet Banking,22.78
101392,Customer_101392,54,Female,Mumbai,Salaried,2023-07-26,UPI Partner,56.69
101393,Customer_101393,25,Male,Kolkata,Student,2022-08-28,UPI Partner,58.54
101394,Customer_101394,52,Male,Chennai,Salaried,2022-04-28,UPI Partner,44.81
101395,Customer_101395,21,Female,Mumbai,Self Employed,2023-01-03,Branch,47.09
101396,Customer_101396,52,Male,Delhi,Small Business,2022-04-05,Branch,48.38
101397,Customer_101397,29,Male,Bangalore,Salaried,2022-11-29,Mobile App,80.83
101398,Customer_101398,59,Male,Mumbai,Student,2022-09-20,UPI Partner,51.7
101399,Customer_101399,44,Male,Ahmedabad,Salaried,2023-04-19,Branch,69.35
101400,Customer_101400,40,Female,Ahmedabad,Salaried,2024-02-19,Mobile App,69.56
101401,Customer_101401,62,Female,Mumbai,Salaried,2022-02-11,Internet Banking,32.27
101402,Customer_101402,39,Male,Bangalore,Student,2024-02-11,UPI Partner,31.9
101403,Customer_101403,40,Male,Mumbai,Student,2022-11-04,Branch,62.5
101404,Customer_101404,41,Female,Chennai,Salaried,2022-09-01,Branch,93.46
101405,Customer_101405,31,Male,Hyderabad,Self Employed,2022-04-27,Mobile App,56.87
101406,Customer_101406,28,Female,Delhi,Salaried,2023-12-30,Mobile App,37.85
101407,Customer_101407,24,Male,Ahmedabad,Student,2023-06-04,Branch,40.09
101408,Customer_101408,52,Female,Hyderabad,Salaried,2024-03-24,Internet Banking,24.84
101409,Customer_101409,62,Female,Kolkata,Retired,2023-08-15,Branch,42.78
101410,Customer_101410,56,Female,Delhi,Self Employed,2023-03-16,Internet Banking,1.0
101411,Customer_101411,60,Male,Ahmedabad,Salaried,2022-02-06,Mobile App,56.82
101412,Customer_101412,57,Male,Ahmedabad,Salaried,2024-03-24,Branch,46.77
101413,Customer_101413,39,Male,Mumbai,Salaried,2023-02-28,Mobile App,38.53
101414,Customer_101414,42,Male,Ahmedabad,Small Business,2022-03-17,UPI Partner,58.38
101415,Customer_101415,55,Male,Kolkata,Small Business,2023-11-21,Internet Banking,46.69
101416,Customer_101416,54,Male,Chennai,Salaried,2022-10-12,Internet Banking,84.28
101417,Customer_101417,47,Female,Hyderabad,Salaried,2023-03-22,UPI Partner,79.15
101418,Customer_101418,56,Male,Pune,Self Employed,2022-06-12,Internet Banking,53.93
101419,Customer_101419,47,Female,Chennai,Self Employed,2022-10-18,Mobile App,65.4
101420,Customer_101420,42,Female,Pune,Self Employed,2023-04-16,Branch,33.37
101421,Customer_101421,25,Male,Hyderabad,Small Business,2023-12-31,Internet Banking,31.57
101422,Customer_101422,63,Male,Mumbai,Salaried,2024-03-22,UPI Partner,41.34
101423,Customer_101423,49,Female,Delhi,Salaried,2022-04-18,Mobile App,85.23
101424,Customer_101424,30,Female,Ahmedabad,Self Employed,2024-03-29,Branch,17.12
101425,Customer_101425,55,Male,Hyderabad,Small Business,2023-05-15,Internet Banking,65.46
101426,Customer_101426,23,Male,Mumbai,Salaried,2023-10-27,UPI Partner,50.58
101427,Customer_101427,31,Female,Chennai,Salaried,2022-10-02,Internet Banking,64.94
101428,Customer_101428,29,Female,Bangalore,Salaried,2023-11-05,Branch,51.2
101429,Customer_101429,51,Female,Mumbai,Salaried,2023-06-16,Branch,72.38
101430,Customer_101430,53,Female,Hyderabad,Student,2022-04-23,Branch,59.7
101431,Customer_101431,23,Female,Bangalore,Student,2022-04-10,Mobile App,70.96
101432,Customer_101432,43,Male,Mumbai,Self Employed,2023-11-26,Mobile App,31.9
101433,Customer_101433,60,Male,Bangalore,Salaried,2023-09-09,Branch,34.79
101434,Customer_101434,41,Female,Delhi,Small Business,2023-10-06,Branch,32.8
101435,Customer_101435,61,Male,Hyderabad,Small Business,2022-07-31,Mobile App,70.85
101436,Customer_101436,36,Male,Mumbai,Retired,2023-05-17,Internet Banking,27.44
101437,Customer_101437,28,Female,Hyderabad,Salaried,2023-08-24,Branch,53.71
101438,Customer_101438,47,Male,Mumbai,Small Business,2022-06-27,Branch,44.16
101439,Customer_101439,61,Female,Pune,Student,2022-01-26,Mobile App,64.72
101440,Customer_101440,32,Female,Hyderabad,Salaried,2022-09-20,UPI Partner,69.84
101441,Customer_101441,53,Male,Chennai,Self Employed,2022-01-25,Internet Banking,80.56
101442,Customer_101442,31,Male,Delhi,Self Employed,2022-06-07,Mobile App,67.06
101443,Customer_101443,51,Female,Bangalore,Self Employed,2023-09-24,Mobile App,57.92
101444,Customer_101444,53,Female,Pune,Salaried,2023-08-21,Internet Banking,50.67
101445,Customer_101445,24,Male,Delhi,Self Employed,2022-04-14,Branch,55.03
101446,Customer_101446,25,Male,Mumbai,Salaried,2022-10-23,Mobile App,24.4
101447,Customer_101447,31,Male,Hyderabad,Self Employed,2022-03-24,Mobile App,69.25
101448,Customer_101448,61,Female,Pune,Retired,2024-03-22,Internet Banking,43.67
101449,Customer_101449,26,Male,Mumbai,Salaried,2023-09-04,Mobile App,99.0
101450,Customer_101450,34,Male,Mumbai,Small Business,2023-07-19,Internet Banking,41.28
101451,Customer_101451,37,Male,Kolkata,Self Employed,2023-11-19,Mobile App,62.2
101452,Customer_101452,28,Female,Chennai,Salaried,2022-10-23,Branch,47.24
101453,Customer_101453,21,Female,Delhi,Salaried,2023-02-06,Branch,54.5
101454,Customer_101454,43,Female,Hyderabad,Small Business,2023-07-09,Branch,47.78
101455,Customer_101455,23,Female,Delhi,Small Business,2022-04-05,UPI Partner,87.56
101456,Customer_101456,34,Male,Bangalore,Salaried,2022-01-14,Branch,49.59
101457,Customer_101457,32,Male,Mumbai,Salaried,2022-04-12,Internet Banking,74.55
101458,Customer_101458,44,Male,Ahmedabad,Salaried,2023-04-03,Mobile App,60.91
101459,Customer_101459,22,Male,Delhi,Self Employed,2023-12-13,Branch,81.41
101460,Customer_101460,35,Female,Pune,Small Business,2022-10-08,Mobile App,37.14
101461,Customer_101461,25,Female,Mumbai,Student,2024-03-12,UPI Partner,44.02
101462,Customer_101462,55,Female,Mumbai,Salaried,2022-04-02,Internet Banking,49.23
101463,Customer_101463,29,Male,Pune,Student,2023-02-23,Mobile App,62.41
101464,Customer_101464,52,Male,Delhi,Student,2022-10-18,Mobile App,72.04
101465,Customer_101465,30,Female,Kolkata,Salaried,2024-01-09,UPI Partner,94.3
101466,Customer_101466,32,Female,Bangalore,Small Business,2023-07-03,Branch,34.59
101467,Customer_101467,34,Female,Pune,Salaried,2023-11-18,Internet Banking,41.13
101468,Customer_101468,62,Male,Bangalore,Student,2024-03-25,Branch,38.59
101469,Customer_101469,28,Male,Bangalore,Salaried,2023-03-06,Mobile App,48.95
101470,Customer_101470,43,Male,Pune,Salaried,2022-12-24,Branch,62.51
101471,Customer_101471,38,Female,Delhi,Salaried,2022-09-29,Mobile App,69.41
101472,Customer_101472,25,Female,Hyderabad,Salaried,2023-06-22,Internet Banking,74.35
101473,Customer_101473,60,Female,Delhi,Salaried,2023-08-05,Mobile App,68.15
101474,Customer_101474,62,Female,Pune,Self Employed,2024-03-16,UPI Partner,87.94
101475,Customer_101475,36,Male,Kolkata,Self Employed,2024-03-28,Internet Banking,41.66
101476,Customer_101476,40,Male,Delhi,Self Employed,2023-01-13,Internet Banking,46.63
101477,Customer_101477,40,Female,Hyderabad,Retired,2023-02-17,UPI Partner,87.59
101478,Customer_101478,61,Female,Delhi,Small Business,2023-01-15,Branch,47.72
101479,Customer_101479,43,Female,Hyderabad,Salaried,2024-02-21,Mobile App,45.98
101480,Customer_101480,43,Female,Kolkata,Salaried,2023-10-29,Internet Banking,99.0
101481,Customer_101481,43,Female,Hyderabad,Retired,2022-08-15,Mobile App,61.27
101482,Customer_101482,59,Female,Delhi,Student,2022-04-16,Branch,44.47
101483,Customer_101483,31,Female,Delhi,Student,2022-10-25,Internet Banking,36.39
101484,Customer_101484,63,Male,Delhi,Self Employed,2022-05-13,Internet Banking,42.87
101485,Customer_101485,60,Male,Bangalore,Self Employed,2022-12-14,Mobile App,43.59
101486,Customer_101486,35,Male,Delhi,Salaried,2022-12-08,Mobile App,63.7
101487,Customer_101487,27,Female,Bangalore,Self Employed,2022-08-26,Mobile App,75.5
101488,Customer_101488,30,Male,Chennai,Salaried,2022-07-07,UPI Partner,92.89
101489,Customer_101489,29,Female,Hyderabad,Salaried,2022-08-13,UPI Partner,52.47
101490,Customer_101490,47,Male,Delhi,Small Business,2023-12-18,Internet Banking,68.75
101491,Customer_101491,44,Female,Pune,Salaried,2022-11-04,Branch,42.66
101492,Customer_101492,62,Male,Hyderabad,Self Employed,2024-02-09,Mobile App,51.26
101493,Customer_101493,62,Female,Delhi,Salaried,2022-07-13,Branch,61.33
101494,Customer_101494,49,Female,Delhi,Salaried,2022-12-10,UPI Partner,50.39
101495,Customer_101495,29,Male,Ahmedabad,Salaried,2022-04-08,Branch,51.34
101496,Customer_101496,31,Male,Mumbai,Salaried,2022-09-01,Internet Banking,81.25
101497,Customer_101497,40,Female,Hyderabad,Salaried,2023-08-06,Mobile App,46.78
101498,Customer_101498,36,Male,Bangalore,Self Employed,2024-02-25,Branch,43.12
101499,Customer_101499,41,Female,Chennai,Student,2024-02-11,Internet Banking,52.85
101500,Customer_101500,32,Female,Chennai,Retired,2023-07-10,UPI Partner,46.79
101501,Customer_101501,56,Male,Chennai,Self Employed,2023-04-25,Mobile App,50.84
101502,Customer_101502,49,Female,Mumbai,Salaried,2023-12-24,UPI Partner,85.19
101503,Customer_101503,38,Female,Mumbai,Salaried,2022-06-30,UPI Partner,71.19
101504,Customer_101504,48,Female,Chennai,Retired,2022-08-07,Internet Banking,26.66
101505,Customer_101505,35,Male,Ahmedabad,Student,2024-03-17,Internet Banking,69.86
101506,Customer_101506,64,Male,Bangalore,Self Employed,2022-04-17,Internet Banking,52.74
101507,Customer_101507,27,Male,Kolkata,Small Business,2023-01-26,Internet Banking,69.65
101508,Customer_101508,63,Male,Chennai,Retired,2023-07-17,Mobile App,52.9
101509,Customer_101509,52,Male,Delhi,Salaried,2023-05-22,Mobile App,51.36
101510,Customer_101510,54,Female,Bangalore,Student,2022-06-09,Internet Banking,47.97
101511,Customer_101511,33,Female,Delhi,Self Employed,2022-05-07,Branch,95.87
101512,Customer_101512,26,Female,Pune,Salaried,2022-12-02,Branch,73.09
101513,Customer_101513,57,Female,Hyderabad,Salaried,2023-12-25,UPI Partner,40.11
101514,Customer_101514,25,Female,Delhi,Self Employed,2022-07-20,UPI Partner,68.05
101515,Customer_101515,25,Male,Mumbai,Student,2023-10-12,Branch,60.93
101516,Customer_101516,45,Male,Chennai,Small Business,2024-01-23,Branch,55.54
101517,Customer_101517,63,Female,Mumbai,Self Employed,2022-08-06,UPI Partner,55.16
101518,Customer_101518,25,Male,Ahmedabad,Small Business,2024-03-05,Mobile App,35.44
101519,Customer_101519,36,Male,Delhi,Salaried,2022-12-11,Branch,36.45
101520,Customer_101520,64,Male,Delhi,Salaried,2024-03-19,UPI Partner,47.25
101521,Customer_101521,62,Female,Chennai,Self Employed,2022-08-15,Internet Banking,69.06
101522,Customer_101522,63,Female,Ahmedabad,Salaried,2023-09-13,Internet Banking,65.91
101523,Customer_101523,54,Female,Chennai,Student,2022-12-05,UPI Partner,65.25
101524,Customer_101524,46,Female,Kolkata,Student,2023-03-25,UPI Partner,37.2
101525,Customer_101525,33,Female,Ahmedabad,Self Employed,2022-05-09,Internet Banking,56.91
101526,Customer_101526,45,Male,Bangalore,Salaried,2022-03-29,UPI Partner,73.8
101527,Customer_101527,51,Female,Bangalore,Student,2023-11-13,Branch,91.33
101528,Customer_101528,25,Female,Bangalore,Salaried,2022-10-26,Mobile App,62.82
101529,Customer_101529,63,Male,Pune,Small Business,2022-04-20,UPI Partner,46.68
101530,Customer_101530,23,Female,Chennai,Student,2023-03-10,Branch,35.55
101531,Customer_101531,24,Female,Hyderabad,Self Employed,2022-07-16,Branch,43.12
101532,Customer_101532,29,Female,Mumbai,Salaried,2024-02-01,Mobile App,34.64
101533,Customer_101533,59,Female,Mumbai,Salaried,2022-09-08,Internet Banking,52.94
101534,Customer_101534,55,Female,Mumbai,Student,2024-03-22,Branch,47.49
101535,Customer_101535,52,Female,Kolkata,Salaried,2023-10-09,Internet Banking,66.56
101536,Customer_101536,29,Male,Pune,Salaried,2022-05-11,UPI Partner,69.89
101537,Customer_101537,24,Female,Mumbai,Small Business,2022-11-03,UPI Partner,33.81
101538,Customer_101538,28,Male,Mumbai,Student,2023-01-04,Internet Banking,52.39
101539,Customer_101539,58,Female,Mumbai,Salaried,2023-10-20,UPI Partner,72.57
101540,Customer_101540,47,Male,Bangalore,Student,2023-04-11,Internet Banking,29.3
101541,Customer_101541,52,Male,Bangalore,Small Business,2023-03-09,UPI Partner,55.1
101542,Customer_101542,35,Male,Delhi,Salaried,2023-03-16,Internet Banking,74.07
101543,Customer_101543,41,Male,Chennai,Small Business,2023-08-22,UPI Partner,50.71
101544,Customer_101544,43,Female,Delhi,Self Employed,2023-10-19,UPI Partner,99.0
101545,Customer_101545,45,Female,Bangalore,Student,2023-06-26,Internet Banking,62.72
101546,Customer_101546,22,Male,Kolkata,Salaried,2023-11-15,Mobile App,50.44
101547,Customer_101547,41,Female,Bangalore,Small Business,2022-03-01,Internet Banking,92.06
101548,Customer_101548,24,Male,Hyderabad,Student,2023-04-05,Internet Banking,55.11
101549,Customer_101549,47,Male,Hyderabad,Self Employed,2022-06-12,Internet Banking,46.78
101550,Customer_101550,27,Female,Kolkata,Self Employed,2022-12-11,Branch,82.69
101551,Customer_101551,37,Male,Pune,Small Business,2022-02-07,Mobile App,80.01
101552,Customer_101552,24,Female,Kolkata,Self Employed,2022-03-21,Branch,52.59
101553,Customer_101553,48,Female,Kolkata,Salaried,2022-12-21,Mobile App,63.41
101554,Customer_101554,49,Female,Ahmedabad,Salaried,2023-05-16,Branch,74.6
101555,Customer_101555,45,Male,Chennai,Small Business,2023-08-08,Mobile App,56.05
101556,Customer_101556,61,Female,Pune,Student,2023-10-21,UPI Partner,63.88
101557,Customer_101557,45,Male,Mumbai,Salaried,2023-02-10,Branch,2.93
101558,Customer_101558,34,Female,Bangalore,Small Business,2023-03-07,Branch,43.57
101559,Customer_101559,52,Male,Ahmedabad,Small Business,2023-04-07,UPI Partner,50.08
101560,Customer_101560,37,Female,Ahmedabad,Salaried,2022-07-12,UPI Partner,60.3
101561,Customer_101561,61,Female,Hyderabad,Small Business,2023-07-11,Branch,24.23
101562,Customer_101562,27,Female,Hyderabad,Salaried,2022-08-23,UPI Partner,49.77
101563,Customer_101563,57,Male,Delhi,Salaried,2023-08-27,Mobile App,54.17
101564,Customer_101564,43,Male,Bangalore,Small Business,2022-11-10,UPI Partner,72.3
101565,Customer_101565,58,Male,Pune,Small Business,2023-09-14,Internet Banking,60.51
101566,Customer_101566,41,Male,Delhi,Small Business,2023-01-25,Branch,65.62
101567,Customer_101567,24,Female,Ahmedabad,Salaried,2022-08-21,UPI Partner,49.65
101568,Customer_101568,61,Male,Bangalore,Student,2023-11-29,Mobile App,18.72
101569,Customer_101569,57,Female,Delhi,Self Employed,2023-09-08,Internet Banking,67.69
101570,Customer_101570,39,Female,Hyderabad,Small Business,2022-10-05,Internet Banking,47.53
101571,Customer_101571,56,Female,Delhi,Salaried,2022-05-01,Mobile App,46.93
101572,Customer_101572,51,Female,Pune,Small Business,2022-07-03,Internet Banking,68.11
101573,Customer_101573,58,Female,Mumbai,Self Employed,2023-05-09,Internet Banking,53.86
101574,Customer_101574,31,Male,Ahmedabad,Student,2024-03-11,Branch,71.08
101575,Customer_101575,27,Female,Delhi,Salaried,2022-09-04,Branch,33.45
101576,Customer_101576,54,Female,Ahmedabad,Salaried,2022-08-01,Internet Banking,56.53
101577,Customer_101577,54,Female,Hyderabad,Small Business,2023-11-14,Mobile App,69.14
101578,Customer_101578,21,Male,Bangalore,Salaried,2022-09-07,UPI Partner,60.68
101579,Customer_101579,37,Male,Mumbai,Small Business,2023-12-10,UPI Partner,47.64
101580,Customer_101580,35,Male,Hyderabad,Self Employed,2022-04-05,Branch,92.69
101581,Customer_101581,54,Female,Delhi,Student,2023-10-15,Mobile App,70.08
101582,Customer_101582,38,Female,Kolkata,Self Employed,2023-07-22,Mobile App,70.1
101583,Customer_101583,48,Male,Hyderabad,Self Employed,2022-05-08,Mobile App,46.34
101584,Customer_101584,64,Male,Bangalore,Salaried,2022-06-11,UPI Partner,67.44
101585,Customer_101585,60,Female,Hyderabad,Self Employed,2023-05-31,UPI Partner,89.88
101586,Customer_101586,48,Female,Mumbai,Self Employed,2022-03-24,Mobile App,43.87
101587,Customer_101587,41,Male,Bangalore,Retired,2023-11-09,Branch,58.05
101588,Customer_101588,55,Female,Ahmedabad,Self Employed,2023-05-29,Branch,72.73
101589,Customer_101589,49,Female,Hyderabad,Salaried,2022-04-25,Mobile App,56.35
101590,Customer_101590,21,Female,Chennai,Student,2022-01-14,UPI Partner,44.91
101591,Customer_101591,57,Male,Kolkata,Small Business,2023-01-25,UPI Partner,58.72
101592,Customer_101592,25,Male,Bangalore,Salaried,2023-10-16,UPI Partner,38.51
101593,Customer_101593,56,Female,Bangalore,Small Business,2022-02-25,Branch,39.34
101594,Customer_101594,62,Female,Pune,Self Employed,2022-04-23,Branch,63.34
101595,Customer_101595,41,Female,Pune,Salaried,2022-12-21,Mobile App,53.12
101596,Customer_101596,26,Male,Bangalore,Student,2022-09-19,UPI Partner,38.09
101597,Customer_101597,45,Male,Hyderabad,Salaried,2022-08-28,UPI Partner,61.49
101598,Customer_101598,39,Female,Hyderabad,Salaried,2022-02-09,Mobile App,53.78
101599,Customer_101599,53,Female,Chennai,Self Employed,2023-11-04,Mobile App,92.01
101600,Customer_101600,51,Male,Mumbai,Self Employed,2022-01-22,Internet Banking,50.65
101601,Customer_101601,47,Female,Hyderabad,Salaried,2022-06-30,Mobile App,56.15
101602,Customer_101602,37,Female,Ahmedabad,Self Employed,2022-01-26,Branch,26.74
101603,Customer_101603,41,Female,Mumbai,Salaried,2024-02-10,Internet Banking,47.46
101604,Customer_101604,36,Male,Kolkata,Salaried,2023-12-22,UPI Partner,32.71
101605,Customer_101605,50,Female,Chennai,Salaried,2023-02-03,Branch,41.95
101606,Customer_101606,31,Male,Ahmedabad,Salaried,2023-12-16,Internet Banking,64.1
101607,Customer_101607,35,Male,Chennai,Small Business,2023-05-12,UPI Partner,73.21
101608,Customer_101608,42,Female,Bangalore,Salaried,2023-12-15,Mobile App,54.44
101609,Customer_101609,41,Male,Bangalore,Self Employed,2022-02-17,Internet Banking,73.72
101610,Customer_101610,35,Male,Mumbai,Retired,2023-11-09,Mobile App,73.89
101611,Customer_101611,63,Male,Mumbai,Self Employed,2023-10-07,Internet Banking,77.73
101612,Customer_101612,38,Male,Hyderabad,Salaried,2022-11-06,Mobile App,42.82
101613,Customer_101613,44,Male,Bangalore,Student,2022-09-30,UPI Partner,16.53
101614,Customer_101614,48,Female,Hyderabad,Self Employed,2023-09-18,Mobile App,73.42
101615,Customer_101615,44,Male,Bangalore,Salaried,2023-11-29,Branch,70.08
101616,Customer_101616,44,Female,Delhi,Salaried,2022-03-26,Internet Banking,16.84
101617,Customer_101617,49,Male,Chennai,Self Employed,2024-01-14,Branch,75.39
101618,Customer_101618,24,Female,Hyderabad,Small Business,2022-01-27,UPI Partner,41.34
101619,Customer_101619,42,Male,Mumbai,Salaried,2022-03-04,Mobile App,53.92
101620,Customer_101620,34,Female,Delhi,Small Business,2024-01-11,Internet Banking,65.1
101621,Customer_101621,53,Male,Bangalore,Self Employed,2022-02-28,Internet Banking,47.08
101622,Customer_101622,58,Female,Kolkata,Student,2023-11-23,Mobile App,47.74
101623,Customer_101623,62,Male,Kolkata,Salaried,2023-01-25,Internet Banking,54.32
101624,Customer_101624,43,Female,Chennai,Small Business,2023-09-14,Internet Banking,46.62
101625,Customer_101625,62,Female,Pune,Small Business,2022-01-23,Mobile App,53.09
101626,Customer_101626,47,Male,Bangalore,Salaried,2023-08-12,Internet Banking,53.26
101627,Customer_101627,35,Male,Mumbai,Student,2022-08-12,Internet Banking,60.72
101628,Customer_101628,44,Male,Chennai,Salaried,2022-06-20,Branch,36.3
101629,Customer_101629,53,Male,Chennai,Self Employed,2022-03-09,UPI Partner,74.79
101630,Customer_101630,40,Male,Delhi,Salaried,2023-12-20,Branch,58.01
